fecha,modulo,detalle,comentario,solucion,fecha_id,modulo_id,detalle_id,comentario_id,solucion_id
2023-03-03 00:00:00,finiquitos,envía finiquitos que elaboraron para que se muevan de periodo con ciertas fechas,se busca en los históricos los finiquitos enviados para mover directo en la bd,se realiza movimiento y se indica que algunos no estaban efectados los finiquitos,48,30,770,716,648
2023-03-03 00:00:00,reportes,solicita un listado de lo que se pagó de aguinaldo en la 1a y 2da parte 2022,se genera reporte por plaza y separado de exento y gravado,se envía reporte solicitado y generado desde la bd,48,32,771,717,649
2023-03-03 00:00:00,reportes,menciona que descargó los cfdi's de la qna 202303 y no salen en su onedrive,"ingreso al servidor donde se realiza la descarga, se había cerrado la sesión de su cuenta",se inicia sesión y se hace la sincronización,48,32,772,718,650
2023-06-03 00:00:00,recibos,solicita que de los recibos de pago se elimine el campo de clave en las percepciones ya que los empleados se confunden con lo que se les paga,se modifica formato con ajuste solicitado desde reporteador,se realiza cambio solicitado,49,302,773,719,639
2023-06-03 00:00:00,créditos,solicita la reactivación del crédito de un empleado,se hace la activación directa en la bd,se cambio status a activo del crédito que tenía como baja,49,301,765,714,644
2023-06-03 00:00:00,finiquitos,envía finiquitos faltantes que elaboraron en 2019 para que se muevan de periodo con ciertas fechas,se busca en los históricos los finiquitos enviados para mover directo en la bd,se realiza movimiento y se indica que algunos no estaban efectados los finiquitos,49,30,774,716,648
2023-06-03 00:00:00,cálculos,menciona que a un empleado no le sale bien el fovissste,vacio,se realiza ajuste para la plaza faltante,49,298,775,92,651
2023-07-03 00:00:00,empleados,"solicita cambio de número de empleado, ya que se equivocaron",vacio,se realiza actualización de la clave del empleado solicitado,50,25,776,92,652
2023-08-03 00:00:00,constancias,solicita la elaboración de dos constancias y un contrato para que lo puedan descargar desde el sistema,se generan los reportes desde el reporteador,se generan constancias,51,128,777,720,653
2023-08-03 00:00:00,portal,solicita que no se muestre un periodo especial en el portal,se crea campo en tabla de historial periodos para ocultar periodos,se modifica tabla y procedimiento para ocultar periodo,51,303,778,721,654
2023-08-03 00:00:00,cálculos,solicita ajuste de centavos para pensión alimenticia en nómina ordinaria 202305,vacio,se realiza acomodo y actualización directo a la tabla en bd,51,298,779,92,637
2023-09-03 00:00:00,reportes,solicita reporte de préstamos sindicato y que se oculte el periodo 202305 de la aplicación de recibos,"se descarga el reporte y se envía, se modifica procedimiento para poder ocultar el periodo",se realizan ajustes y se confirma,52,32,780,722,655
2023-10-03 00:00:00,empleados,solicita cambio de fecha de ingreso de dos empleado,vacio,se realiza cambio solicitado desde bd,194,25,781,92,656
2023-10-03 00:00:00,cálculos,solicita el factor para calcular el fovissste,vacio,se revisa fórmula y se envía forma de calcular el concepto,194,298,782,92,657
2023-11-03 00:00:00,empleados,solicita cambio de fecha de ingreso de dos empleado,vacio,se realiza cambio solicitado desde bd,195,25,781,92,656
13/3/2023,créditos,solicita se cambie la fecha de inicio de caja de ahorro de un empleado,vacio,se realiza cambio directo en tabla a bd,196,301,783,92,658
13/3/2023,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,196,70,769,92,647
13/3/2023,cálculos,solicita un listado de los días a pagar para prima vacacional,se saca listado con periodo de fechas mencionado y se envía por separado de personal administrativo y docente,se envía reporte solicitado,196,298,784,723,659
14/3/2023,cálculos,menciona que algunos empleados no les debe de salir días del listado que le envié porque no trabajaron,se revisa a los empleados que menciona y sí tienen pago en uno o dos periodos de enero a marzo,"se informa que sí tienen pago en algún periodo comprendido entre las fechas, se envía listado de lo que se pagó y cuándo",197,298,785,724,660
14/3/2023,timbrado,pregunta sobre una pantalla que le sale al timbrar un finiquito de qué fechas tiene que ingresar,se menciona que aunque el finiquito tenga su fecha de inicio y fin en la pantalla que le sale se debe de ingresar esas mismas fechas,se brinda información de las fechas que tiene que ingresar,197,18,786,725,661
14/3/2023,cálculos,indica error al calcular deducciones,marca error por un ítem que no estaba en un procedimiento después de la actualización,se pasa ítem y se pide volver a calcular,197,298,787,726,662
14/3/2023,empleados,envía listado con nuevo cp para la versión de timbrado 4.0,vacio,se actualiza información,197,25,788,92,663
14/3/2023,reportes,menciona que en el reporte de concentrado un empleado sale con el cc mal,se pasa a desarrollo para revisión,se realiza ajuste solicitado con las condiciones que envía,197,32,789,727,664
15/03/2023,cálculos,menciona que a un empleado no le está calculando prima vacacional,vacio,se revisa en cálculo y sí le está calculando,55,298,790,92,665
15/03/2023,cálculos,menciona que a un empleado no le está calculando bien la pensión alimenticia,vacio,se revisa en cálculo y sí le está calculando lo que ella menciona que debería,55,298,791,92,666
15/03/2023,finiquitos,envía listado con 41 finiquitos pendientes para mover de periodo la información,se saca listado y datos de los empleados que envió y se acomoda información para moverla,se mueve de periodo los finiquitos,55,30,792,728,667
16/03/2023,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,56,70,769,92,647
16/03/2023,empleados,envía listado con nuevo cp para la versión de timbrado 4.0,vacio,se actualiza información,56,25,788,92,663
17/03/2023,cálculos,solicita ajuste de centavos para pensión alimenticia en nómina ordinaria,vacio,se realiza acomodo y actualización directo a la tabla en bd,57,298,757,92,637
17/03/2023,reportes,menciona error al descargar layout de banco azteca,era detalle con el tipo de dato de un campo en el procedimiento,se corrige el detalle en proced,57,32,793,729,668
17/03/2023,empleados,envía listado de cuentas para actualizar en empleados de banco azteca,se prepara información para actualización,se actualizan cuentas,57,25,794,730,669
17/03/2023,empleados,envía listado para actualizar cp en empleados,se prepara información para actualización,se actualiza información,57,25,795,730,663
17/03/2023,timbrado,envía listado para cambio de fechas de ingreso a empleados en un periodo,vacio,se realiza la actualización y se envía reporte solicitado,57,18,796,92,670
17/03/2023,reportes,indica que en el recibo de pago de un periodo especial sale mal la fecha de pago,se realiza ajuste en procedimiento para que tome el dato correcto,se realiza ajuste en proced,57,32,797,731,671
21/03/2023,reportes,solicita reporte de préstamos sindicato,vacio,se genera el reporte y se envía,58,32,798,92,672
21/03/2023,reportes,menciona que sale error al descargar el reporte de costo total de la nómina,"el error es porque las plazas nuevas que crearon se guardaron con horas fraccionadas, es decir 9.00 y no debería para cobach",se pasa a desarrollo para que esa validación sea únicamente para conalep y se quite para cobach,58,32,799,732,673
21/03/2023,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,58,70,769,92,647
21/03/2023,cálculo,menciona que le sale error al calcular la nómina,un empleado tenía capturadas 9999999 horas en faltas,se comenta sobre el detalle y se pide revisión para que ingresen las horas correctas,58,304,800,733,674
22/03/2023,cálculo,envía un empleado que no le está calculando correcto el fovissste,vacio,se realiza ajuste para que salga en todas sus plazas,59,304,801,92,675
22/03/2023,históricos,envía listado para actualizar importes de exento y gravado de aguinaldo 1a parte,"se prepara información, se hace respaldo",se actualiza información del periodo solicitado,59,299,802,734,676
22/03/2023,históricos,envía fechas de ingreso para actualizar a algunos empleados en un periodo para efectos de timbrado,se realiza cambio de fechas en el periodo a los empleados,se envía reporte con lo que se va a timbrar de la qna202305,59,299,803,735,677
22/03/2023,timbrado,menciona que ya revisó la información que se actualizó y pide se ponga el periodo en el filtro para poder timbrarlo,se cambia periodo en procedimiento para timbrar,se realiza movimiento solicitado,59,18,804,736,678
22/03/2023,empleados,menciona que estaba actualizando información de un empleado y se le copió la misma infor a otro empleado,se menciona que eso sucede cuando tienen dos ventanas del sistema abiertas al mismo tiempo y le dan al botón de guardar,se indica el detalle por las variables de sesión y que es necesario regresar la info al empleado que no era,59,25,805,737,679
22/03/2023,timbrado,menciona error al timbrar con la columna emisorcurp,se revisa procedimiento y hacen falta unos campos que no se pasaron de desarrollo a producción,se pasan campos y se intenta timbrar,59,18,806,738,680
22/03/2023,históricos,envía listado para actualizar importes de exento y gravado de aguinaldo 2da parte,"se prepara información, se hace respaldo",se actualiza información del periodo solicitado,59,299,807,734,676
23/03/2023,históricos,envía listado para actualizar importes deducciones y de gravado de aguinaldo enero 2023,"se prepara información, se hace respaldo",se actualiza información del periodo solicitado,60,299,808,734,676
23/03/2023,timbrado,indica que quiso timbrar el periodo de aguinaldo y le salen solo 590 empleados,se revisa y el detalle está en que en las pruebas se timbraron la mayoría de los empleados y algunos se fueron dobles,se realiza cancelación de los dobles y se pide poner a timbrar los que faltan,60,18,809,739,681
24/03/2023,empleados,solicita cambio de rp de dos empleados,vacio,se realiza cambio desde la bd,61,25,810,92,682
24/03/2023,cálculo,envía un empleado que no le está calculando correcto el fovissste,vacio,se realiza ajuste para que salga en todas sus plazas,61,304,801,92,675
24/03/2023,empleados,solicita cambio de rp y empresa de un empleado,vacio,se realiza traspaso de toda la información del empleado a la nueva empresa,61,25,811,92,683
24/03/2023,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,61,70,769,92,647
24/03/2023,timbrado,solicita asignación de folios,se asignan 10510,se asignan y confirma,61,18,812,740,684
27/03/2023,timbrado,envía error al timbrar con dos empleados de la 1a parte del aguinaldo,los dos empleados tenían el importe con varios decimales,se corrigió el error dejando el importe con dos decimales,63,18,813,741,685
27/03/2023,cálculo,solicita ajuste de centavos en nómina ordinaria de la qna202307,vacio,se realiza acomodo y actualización directo a la tabla en bd,63,304,814,92,637
27/03/2023,recibos,menciona que no coincide las percepciones del xml y pdf de un empleado con el reporte general de nómina por plaza,"se pide el reporte que descargó en su momento, pero tiene otros importes, es posible que el reporte es el que haya salido mal y lo que hay en el xml y pdf es lo correcto",no hay forma de confirmar ya que el reporte no se puede sacar de nóminas anteriores. se sacó respaldo para revisar con éste último reporte y periodo,63,302,815,742,686
27/03/2023,reportes,solicita reporte de préstamos sindicato,vacio,se genera el reporte y se envía,63,32,798,92,672
27/03/2023,timbrado,solicita que se ponga en el filtro de timbrado el periodo de la qna202306,vacio,se modifica procedimiento para poner el periodo en el filtro,63,18,816,92,687
27/03/2023,timbrado,"solicita revisión del periodo de aguinaldo 2da parte, ya que descargaron reportes del periodo de retroactivo 1a parte y le salen del aguinaldo","se revisa y ambos periodos tienen la misma fecha, se pide cambiar fecha ya que de periodos especiales sólo puede haber uno con esa fecha",se confirma con xml y los uid que lo que se timbró fue el retroactivo y el aguinaldo no,63,18,817,743,688
28/03/2023,timbrado,revisó el timbrado del aguinaldo 1a parte y no le cuadran los importes con algunos empleados,cuando se realizó la carga manual se ordenó por el nombre del empleado pero algunos tenían un espacio de más y cambió el orden de los importes,se realizó la actualización de los importes,64,18,818,744,689
29/03/2023,timbrado,pregunta si hay problema si le quedaron pendientes de timbrar unos pagos del 2022 y quedarían con la versión 4.0,"se menciona que no habría problema, pueden quedar con la nueva versión siendo que los demás pagos ya están con la v 3.3",se pasa listado de pendientes de timbrado de las qnas del 2022,65,18,819,745,690
31/03/2023,timbrado,envía listado que canceló del aguinaldo 1a parte para poner en filtro de timbrado,vacio,se saca el listado de los idempleado para poner en filtro,67,18,820,92,691
31/03/2023,empleados,solicita cambio de fecha de ingreso de un empleado,vacio,se realiza cambio desde la bd,67,25,821,92,682
31/03/2023,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,67,70,769,92,647
31/03/2023,finiquitos,menciona que no puede sacar el reporte de un finiquito,"ingresamos al sistema para revisar y sí lo abre, se pide indicar cuál es el inconveniente",se pide especificar el proceso de cuando sale el error,67,30,822,746,692
2023-03-04 00:00:00,usuarios,solicita reactivación de su usuario para ingresar al sistema,vacio,se extiende fecha de vencimiento del usuario,69,42,823,92,693
2023-03-04 00:00:00,timbrado,solicita cambio a la nueva versión para timbrado,vacio,se realiza cambio en la publicación,69,18,824,92,694
2023-03-04 00:00:00,vacaciones,solicita carga masiva de vacaciones por semana santa,se prepara archivo para carga,se realiza carga masiva,69,7,825,747,695
2023-04-04 00:00:00,finiquitos,presenta fallas al descargar reporte de finiquitos,"es por un detalle en la pantalla de finiquitos, se pasó a desarrollo",se realiza actualización de sistema,70,30,826,748,696
2023-04-04 00:00:00,empleados,solicita cambio de clave a 10 empleados que se ingresó incorrectamente,vacio,se realiza cambio directo en la bd,70,25,827,92,646
2023-04-04 00:00:00,cálculos,menciona que a un empleado que se realizó cambio de razón social no le genera estado de cuenta de caja de ahorro,en el procedimiento faltaba validación para que se le descontara,se realiza ajuste y se menciona que en la siguiente qna se le descontará el faltante,70,298,828,749,697
2023-04-04 00:00:00,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,70,70,769,92,647
2023-11-04 00:00:00,vacaciones,solicita carga masiva de vacaciones al personal por semana santa,se prepara el archivo para la carga masiva,se realiza carga masiva de información a la bd,73,7,829,750,698
2023-11-04 00:00:00,turnos,solicita revisión ya que se les está autorizando y asignando de manera automática el tiempo extra,"se revisa el turno en el que está el empleado y no está correctamente definido, ya que cambia de día la salida y tiene que salga el mismo día, por ello le agrega te","se indica sobre el detalle que lo está causando y cómo debería ir la configuración. en otro correo se menciona que no se elimina en automático el te, se tiene que hacer manualmente o que nos pase un archivo",73,146,830,751,699
2023-12-04 00:00:00,vacaciones,solicita que se realice la modificación para quitarle días de pago a ciertas categorías y sólo se les pague 1 día,se ingresa registro en tabla del periodo vacacional que aplicaría en éste año,se realiza ajuste para que sólo le pague un día.,74,7,831,752,700
2023-12-04 00:00:00,cálculo,solicita revisión de cálculo de un empleado ya que no le debería salir el concepto de salario normal,"posiblemente se le capturaron las incapacidades después de haber calculado, por ello le sale importe en el concepto","se menciona lo que pudo haber pasado, calcularon de nuevo y ya no sale el concepto",74,304,832,753,701
13/04/2023,históricos,"acumuló una nómina con sólo 4 empleados, solicita que se cargue la información para que quede como debería",se toman datos del costo total que nos compartió para cargar la información,se prepara archivo y cargó la información y se validó que  cuadraran los totales,75,299,833,754,702
13/04/2023,empleados,pregunta si el correo que se guarda desde movimientos a activos es el mismo que sale en datos generales y que si es forzoso que tenga un correo para descarga de cfdi,vacio,"se menciona que sí es el mismo correo en ambas pantallas y sí es necesario tener el correo, si el empleado no tiene puede poner el de ella",75,25,834,92,703
13/04/2023,timbrado,solicita cambio de fechas de algunos empleados para efecto de timbrado de un periodo anterior,se realiza cambio de fechas de históricos,se envía reporte de timbrado para su revisión,75,18,835,755,704
13/04/2023,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,75,70,769,92,647
14/04/2023,ptu,solicita revisión del cálculo ya que no le aparecen algunos empleados y salen otros que no deberían por la antigüedad,"para el empleado que no sale, es porque pertenece a la nómina de asimilados y no había seleccionado los conceptos que son para esa nómina. y los empleados que no deberían salir fue por la selección que se hizo al calcular",se mencionan los conceptos y la configuración que seleccionamos nosotros para prueba,76,153,836,756,705
15/04/2023,recibos,"menciona que el recibo de un empleado no sale correcto, ya que se pasa la info a otra hoja",vacio,se modifica formato para que salga correctamente,198,302,837,92,706
17/04/2023,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,199,70,769,92,647
18/04/2023,recibos,menciona que intenta descargar recibos de la qna202307 pero no le aparece esa nómina,vacio,se menciona que es necesario que la nómina esté acumulada para que los pueda descargar desde el apartado que intenta,78,302,838,92,707
18/04/2023,cálculos,menciona que en el cálculo del ptu salen varios empleados con el salario mensual y de 3 meses en 0,"se revisa procedimiento, era por una validación que tenía fija una fecha",se realiza ajuste y se pide nuevamente calcular y revisar,78,298,839,757,708
18/04/2023,empleados,solicita cambio de fecha de ingreso de un empleado ya que se equivocaron,vacio,se realiza cambio desde bd,78,25,840,92,709
19/04/2023,cálculos,solicita que se eliminen registros de tiempo extra que no fue autorizado,se extraen los datos para poder hacer la eliminación,se elimina información solicitada,79,298,841,758,710
19/04/2023,recibos,indica que está intentando descargar recibos de dos qnas y no se descargan,intento descargarlos para detectar el error y sí me descarga,se pide intentar nuevamente,79,302,842,759,711
19/04/2023,timbrado,indica que tiene  problemas al timbrar desde el sistema de compes,es por el código postal que no se ha actualizado en el sistema de compes,se carga la información y se pide intentar nuevamente,79,18,843,760,712
19/04/2023,empleados,solicitan cambio de salario diario ya que se equivocaron,se cambia internamente  el salario mensual y el diario integrado,se realiza cambio solicitado desde la bd,79,25,844,761,713
19/04/2023,empleados,solicita que se realice cambio de clave de un empleado que se equivocaron,vacio,se realiza cambio solicitado desde la bd,79,25,845,92,713
19/04/2023,recibos,"menciona que le sale mal el recibo de un empleado, salen los conceptos varias veces",vacio,"se revisa procedimiento pero salen bien los datos, se hace la descarga nuevamente y ya sale bien",79,302,846,92,714
20/04/2023,timbrado,"indica que timbró un registro en compes y le sale salario diario integrado, debe salir 0","se revisa procedimiento, era por una validación que tenía",se realiza ajuste para que en cobaed siempre salga 0,80,18,847,762,715
20/04/2023,empleados,solicita cambio de rp para dos empleados que se equivocaron al dar de alta,vacio,se realiza cambio directo a bd,80,25,848,92,716
21/04/2023,timbrado,menciona que intenta timbrar a un empleado de la qna202305 y le sale que ya está timbrado,se pregunta si lo podemos intentar timbrar para pruebas y sí se timbró sin error,se timbra y envía reporte para su revisión,81,18,849,763,717
22/04/2023,cálculos,solicita que se realice la activación para cálculo de ptu a algunos empleados,vacio,se realiza la activación para que se tomen en consideración para cálculo,82,298,850,92,718
22/04/2023,finiquitos,solicita que se cambie la fecha de baja de un empleado para elaboración de finiquito,vacio,se realiza cambio de fechabaja directo en bd,82,30,851,92,719
22/04/2023,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,82,70,769,92,647
24/04/2023,reportes,solicita ruta para descargar un reporte que le envié,"fueron datos que se sacó de una consulta para que lo pudiera revisar, no estaba en el sistema.",se creó la consulta para el reporte en diseñados y se comparte la ruta,83,32,852,764,720
24/04/2023,reportes,solicita reporte para ver lo que se va a timbrar de la qna202307,vacio,se genera reporte por consulta y se envía,83,32,853,92,721
24/04/2023,cálculos,indica que le sale error al calcular las deducciones,"se alcanza a ver error en imagen, es por un ítem faltante en procedimiento luego de la última actualización",se agrega ítem para que pueda calcular y se pide intentar nuevamente,83,298,854,765,722
24/04/2023,cálculos,indica que le sale error al calcular la nómina,el detalle es porque a un empleado se le capturó una cantidad muy elevada por deducciones de incapacidad,"se menciona que cuando intentan prorratear el importe es necesario que lo eliminen primero y ya lo capturen, no dejarle el importe a todas las plazas",83,298,855,766,723
24/04/2023,reportes,menciona que al descargar un reporte le salen menos empleados que en el reporte original,vacio,"se menciona que fue por unos filtros en la consulta, se realiza ajuste",83,32,856,92,724
25/04/2023,cálculos,solicita que se realice la activación de descuento fovissste a unos empleados,se realiza la configuración a cada empleado a como debería salir,se realiza ajuste en bd,200,298,857,767,725
25/04/2023,cálculos,"solicita que se realice la activación para cálculo de ptu a todos los empleados excepto a los que tengan en categoría ""practicante""",vacio,se realiza la activación para que se tomen en consideración para cálculo,200,298,858,92,718
25/04/2023,timbrado,solicita cambio de fechas a un periodo especial,para el timbrado sólo se permite un periodo especial con las mismas fechas que el periodo ordinario,se realiza cambio solicitado desde bd,200,18,859,768,656
25/04/2023,cálculos,menciona que a un empleado no le está calculando correctamente la disposición judicial,"algo está pasando con el proceso, ya que lo calculó y salió un importe, volvió a calcular y se guardó el importe vacío",se cargaron los importes manualmente para que pudieran acumular y se sacó respaldo para revisar.,200,298,860,769,726
26/04/2023,timbrado,menciona que le salió error con 13 empleados al timbrar en el sistema de compes,se verifica y algunos le sale error por el cp y a otros porque tienen espacios en el nombre,se comparte captura con los errores de cada empleado para que lo pueda revisar y corregir,84,18,861,770,727
27/04/2023,reportes,indica que presenta error al descargar un reporte,el detalle es porque algunas plazas que modificaron se guardaron con horas decimales,se corrigen las horas de las plazas ya creadas y se agrega validación en procedimiento al guardar,85,32,862,771,728
28/04/2023,timbrado,solicita timbres para poder continuar con el timbrado,vacio,se realiza la asignación de folios,86,18,863,92,729
28/04/2023,timbrado,"indica error con 3 empleados al timbrar, tienen incapacidades",anteriormente se había presentado el detalle pero en timbrado de nóminas anteriores,"se realiza ajuste en procedimiento para el timbrado de la nómina abierta, había conflicto con una validación de fechas",86,18,864,772,730
28/04/2023,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,86,70,769,92,647
2023-02-05 00:00:00,empleados,solicita cambio de clave a un empleado que se equivocaron al darlo de alta y cambio de sueldo diario a dos empleados,vacio,se realiza cambio solicitado,88,25,865,92,639
2023-02-05 00:00:00,timbrado,solicita asignación de folios a dos empresas,se revisa a qué otras empresas les falta para asignar de una vez,se realiza la asignación,88,18,866,773,645
2023-02-05 00:00:00,timbrado,menciona que le sale un mensaje al timbrar unos empleados de la qna 202306 de que ya está timbrado,se confirma que no habían sido timbrados y se pide volver a intentar,"se envía reporte del error por el que no  le deja timbrar, es porque tienen espacios en el nombre y el cp incorrecto",88,18,867,774,731
2023-02-05 00:00:00,recibos,"menciona que le sale mal el recibo de un empleado, salen los conceptos varias veces",vacio,se realiza modificación en procedimiento que envía los recibos en nómina abierta,88,302,846,92,732
2023-02-05 00:00:00,timbrado,"menciona que tiene error al timbrar a un empleado de la qna 202306, le sale el importe negativo",se revisa el detalle y está en que tomaba los datos de las tablas de plazas pero en compe no tiene datos,se realiza la modificación para que lo tome por empleados,88,18,868,775,733
2023-03-05 00:00:00,empleados,solicita cambio de sueldo diario a dos empleados,vacio,se realiza cambio solicitado,89,25,869,92,639
2023-03-05 00:00:00,timbrado,solicita cambio de fechas a un periodo especial,para el timbrado sólo se permite un periodo especial con las mismas fechas que el periodo ordinario,se realiza cambio solicitado desde bd,89,18,859,768,656
2023-03-05 00:00:00,timbrado,"indica que timbró dos empleados y que la periodicidad está mal, no debe ser 99",vacio,se menciona que por la forma en que está haciendo la nómina y la configuración es correcto que sea 99,89,18,870,92,734
2023-03-05 00:00:00,acumulado,"menciona error al acumular la nómina, que ya tenía tiempo y no terminaba",vacio,"me realiza llamada luego de enviar el correo y le brindo indicaciones, sí terminó de acumular la nómina",89,305,871,92,735
2023-03-05 00:00:00,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,89,70,769,92,647
2023-04-05 00:00:00,empleados,"solicita la carga de información de algunos empleados datos como número de cuenta, tipo de pago y desactivar pago directo",vacio,se realiza la carga de información,90,25,872,92,736
2023-06-05 00:00:00,timbrado,"indica error al timbrar un registro de la qna 06, con el folio","tenía una validación para que siempre pusiera el folio 13, se modificó para que se genere el folio con datos del periodo y la fecha en la que se genera",se realizó la modificación en proced para que genere el folio en automático,201,18,873,776,737
2023-08-05 00:00:00,reportes,indica que al descargar el reporte 138 de timbrado sólo le sale la nómina ordinaria en compe,"el reporte se había creado sólo en el sistema normal, ella indica que lo quiere descargar de compe, se pide nos indique cuál reporte está intentando revisar","se menciona que el reporte se había creado únicamente para el sistema normal, no para compe",93,32,874,777,738
2023-08-05 00:00:00,créditos,menciona error al cambiar el tipo de descuento de un crédito,faltaba crear una tabla que se había generado hace poco en desarrollo,se crea la tabla necesaria,93,301,875,778,739
2023-09-05 00:00:00,cálculos,solicita acomodo de centavos,se realiza actualización en tabla de pensión alimenticia,se realiza ajuste solicitado,94,298,876,779,740
2023-09-05 00:00:00,empleados,solicita que se realice cambio de clave de un empleado que se equivocaron,vacio,se realiza cambio solicitado desde la bd,94,25,845,92,713
2023-09-05 00:00:00,timbrado,menciona que al sacar un reporte de timbrado le salen 111 timbrados y deberían ser 117,"se revisa y sí hay 6 que no se han timbrado, se pide revisar ya que en el botón de ver muestra los que no han sido timbrados",se pide revisar e intentar timbrar,94,18,877,780,741
2023-10-05 00:00:00,reportes,menciona que los cfdi's que acaba de descargar no le salen en onedrive,"se tarda en sincronizar la cuenta, se cargan los archivos a la cuenta de nancy",se cargan recibos al onedrive de nancy,95,32,878,781,742
2023-10-05 00:00:00,empleados,solicita carga de información de empleados baja al sistema,se prepara archivo para poder realizar la carga masiva,se carga información,95,25,879,782,743
2023-11-05 00:00:00,reportes,solicita reporte para saber lo que se va a timbrar de la qna202308,vacio,se genera reporte por consulta y se envía,96,32,880,92,721
2023-11-05 00:00:00,empleados,indica error al modificar fecha de ingreso de un empleado,"se pide nos indique qué error le sale y en qué menú está intentando cambiarla, desde la información del empleado  no permite, es desde otro menú",se indica el menú indicado para poder realizar el cambio,96,25,881,783,744
2023-12-05 00:00:00,empleados,"menciona que a un empleado le sale riesgo de puesto en 1, debería ser 99, había solicitado una validación para que siempre apareciera 99",se menciona que la validación está pero esos empleados se habían guardado con 1 antes de hacerla,se realiza modificación a 99 a todos los faltantes,97,25,882,784,745
2023-12-05 00:00:00,timbrado,"indica error al timbrar un registro de la qna 06, con el folio",el cambio se había realizado en procediemiento pero tenía validación de que cuando un campo fuera mayor a 0 entrara pero el campo estaba en null por eso no entraba,se realizó modificación en validación,97,18,873,785,746
15/05/2023,respaldo,solicita que se realice un respaldo de la bd,vacio,se realiza respaldo y se confirma,98,70,769,92,647
15/05/2023,cálculos,solicita que se carguen los importes del ptu,"envía importes separado por gravado / exento para la carga, se prepara archivo",se realiza carga de importes masivamente,98,298,883,786,747
16/05/2023,timbrado,solicita asignación de folios,se asignan 2500,se asignan y confirma,99,18,812,787,684
16/05/2023,timbrado,indica error al timbrar un empleado,el detalle está en el prorrateo de los importes por plaza,se realiza ajustes de centavos para que permita timbrarlo,99,18,884,788,748
16/05/2023,cálculos,solicita ruta para realizar cambios en tabuladores para porcentaje de prima de ant.,vacio,se proporciona ruta y se realiza ajuste en fórmula para que a un empleado le quede fijo el porcentaje ya que así lo solicitó pao,99,298,885,92,749
17/05/2023,empleados,solicita cambio de clave de un empleado,vacio,se realiza cambio solicitado,202,25,886,92,639
17/05/2023,timbrado,solicita que se ponga el filtro para timbrado el periodo de retroactivo,vacio,se modifica procedimiento para poner filtro,202,18,887,92,750
17/05/2023,recibos,menciona que le sale error en la pantalla para descarga de recibos de nómina,vacio,"el servidor estaba saturado, se reinició el iis",202,302,888,92,751
17/05/2023,timbrado,indica que al descargar recibos de un empleado le sale que ya está timbrado con el concepto de retroactivo,"se revisa y lo que está timbrado con fechas del 13 al 13 de enero es el retroactivo, entonces lo que queda pendiente de timbrar es el periodo 2da parte de aguinaldo",se realiza modificación de fechas de inicio y fin de periodos para que salgan los recibos correctamente y timbre el aguinaldo,202,18,889,789,752
17/05/2023,cálculos,solicita que ciertos conceptos se puedan activar / desactivar por plantel,vacio,se crean campos complementarios para cada concepto y se modifican las fórmulas,202,298,890,92,753
18/05/2023,portal empleados,error al visualizar recibos de nómina en portal de empleados,vacio,se revisa procedimiento porque faltaba el campo de fechaant en una de las opciones,203,258,891,92,754
18/05/2023,cálculos,solicita que se modifiquen conceptos para que no salga retroactivo,vacio,se regresan fórmulas a como estaban para que no salga importe demás,203,298,892,92,755
18/05/2023,finiquitos,solicita eliminación de un finiquito,vacio,se eliminan datos del finiquito acumulado,203,30,893,92,756
18/05/2023,checadas,solicita la carga de checadas bromo,se descargan de su computadora y se cargan a bd,se realiza carga,203,31,894,790,757
18/05/2023,checadas,solicita la carga de checadas,se descargan de su computadora y se cargan a bd,se realiza carga,203,31,895,790,757
19/05/2023,timbrado,solicita se ponga filtro por bloques para timbrar periodo de 2da parte aguinaldo,vacio,se modifica procedimiento para poner filtro,204,18,896,92,750
19/05/2023,ptu,solicita listado de empleados que son reingreso para validarlo con el cálculo del ptu,vacio,se genera reporte mediante consulta y se envía,204,153,897,92,758
19/05/2023,finiquitos,menciona que a un empleado le sale el desgloce de créditos en el reporte de finiquito,vacio,se revisa y se menciona que para que no salgan los debe desactivar desde la misma ventana en deducciones y en el botón de préstamos,204,30,898,92,759
19/05/2023,ptu,indica que a unos empleados le salen menos días porque le está considerando la fecha de reingreso y no la de ingreso,se menciona que el detalle estuvo en que al momento de realizar el reingreso sale una ventana que pregunta si desea que se respete y le dieron que no,se da la opción de ingresar la fecha que se debe tomar en el campo de fecha antigüedad a esos empleados y agregar validación nosotros para que le salga correctamente,204,153,899,791,760
